# $r で改行。" は入力できない、理由はスペースに意味のある文字列があるので
# わかりやすくするため。
# excel で編集すると " が消えてしまう為 excel で編集しないこと。

# クライアントデータのコードページ番号
CLIENT_DATA_CODE_PAGE,"932"
GAME_RELEASE_ABILITY_PART_RELIANCE_PLANT,	"植物系獲得U.P信頼度上昇"
GAME_RELEASE_ABILITY_PART_RELIANCE_WATER_ANIMAL,	"水中生物系獲得U.P信頼度上昇"
GAME_RELEASE_ABILITY_PART_RELIANCE_MACHINE,	"機械系獲得U.P信頼度上昇"
GAME_RELEASE_ABILITY_PART_RELIANCE_ROCK,	"岩系獲得U.P信頼度上昇"
GAME_RELEASE_ABILITY_PART_RELIANCE_ELEMENT,	"精霊系獲得U.P信頼度上昇"
GAME_RELEASE_ABILITY_PART_RELIANCE_UNDEAD,	"死霊系獲得U.P信頼度上昇"
GAME_RELEASE_ABILITY_PART_FOODTIME_PER,	"次回食事時間％短縮"
GAME_RELEASE_ABILITY_PART_DEATHPENA_TIME_FIX,	"負傷時間短縮（分）"
GAME_RELEASE_ABILITY_PP_RELIANCE_UP,	"ＰＰの獲得信頼度％上昇"
GAME_RELEASE_ABILITY_PP_PARTNER_POINT_UP,	"獲得ﾊﾟｰﾄﾅｰﾎﾟｲﾝﾄ％上昇"
GAME_RELEASE_ABILITY_PP_POINT_UP,	"ＰＰの個人貢献度％上昇"
GAME_RELEASE_ABILITY_PP_PENA_TIME_DOWN,	"ＰＰ内戦闘不能復帰時間短縮"
GAME_RELEASE_ABILITY_PP_WAVE_HP_REC,	"ﾓﾝｽﾀｰ襲来時HP回復(%)"
GAME_RELEASE_ABILITY_ELEMENT_ADD_DARK,	"攻撃属性値+X上昇（闇）"
GAME_RELEASE_ABILITY_ELEMENT_ADD_LIGHT,	"攻撃属性値+X上昇（光）"
GAME_RELEASE_ABILITY_ELEMENT_ADD_FIRE,	"攻撃属性値+X上昇（火）"
GAME_RELEASE_ABILITY_ELEMENT_ADD_WATER,	"攻撃属性値+X上昇（水）"
GAME_RELEASE_ABILITY_ELEMENT_ADD_EARTH,	"攻撃属性値+X上昇（土）"
GAME_RELEASE_ABILITY_ELEMENT_ADD_WIND,	"攻撃属性値+X上昇（風）"
GAME_RELEASE_ABILITY_DUR_DAMAGE_DOWN,	"耐久度減少確率減少"
GAME_RELEASE_ABILITY_CHGSTATE_RATE_UP,	"状態異常成功率上昇"
GAME_RELEASE_ABILITY_FOOD_UP,	"食べ物系アイテム効果上昇"
GAME_RELEASE_ABILITY_POTION_UP,	"ポーション系アイテム効果上昇"
GAME_RELEASE_ABILITY_DAMUP_HUMAN,	"人間系攻撃ダメージ上昇"
GAME_RELEASE_ABILITY_DAMUP_BIRD,	"鳥系攻撃ダメージ上昇"
GAME_RELEASE_ABILITY_DAMUP_ANIMAL,	"動物系攻撃ダメージ上昇"
GAME_RELEASE_ABILITY_DAMUP_INSECT,	"昆虫系攻撃ダメージ上昇"
GAME_RELEASE_ABILITY_DAMUP_MAGIC_CREATURE,	"魔法生物系攻撃ダメージ上昇"
GAME_RELEASE_ABILITY_DAMUP_PLANT,	"植物系攻撃ダメージ上昇"
GAME_RELEASE_ABILITY_DAMUP_WATER_ANIMAL,	"水中生物系攻撃ダメージ上昇"
GAME_RELEASE_ABILITY_DAMUP_MACHINE,	"機械系攻撃ダメージ上昇"
GAME_RELEASE_ABILITY_DAMUP_ROCK,	"岩系攻撃ダメージ上昇"
GAME_RELEASE_ABILITY_DAMUP_ELEMENT,	"精霊系攻撃ダメージ上昇"
GAME_RELEASE_ABILITY_DAMUP_UNDEAD,	"死霊系攻撃ダメージ上昇"
GAME_RELEASE_ABILITY_DAMDOWN_HUMAN,	"人間系被攻撃ダメージ減少"
GAME_RELEASE_ABILITY_DAMDOWN_BIRD,	"鳥系被攻撃ダメージ減少"
GAME_RELEASE_ABILITY_DAMDOWN_ANIMAL,	"動物系被攻撃ダメージ減少"
GAME_RELEASE_ABILITY_DAMDOWN_INSECT,	"昆虫系被攻撃ダメージ減少"
GAME_RELEASE_ABILITY_DAMDOWN_MAGIC_CREATURE,	"魔法生物系被攻撃ダメージ減少"
GAME_RELEASE_ABILITY_DAMDOWN_PLANT,	"植物系被攻撃ダメージ減少"
GAME_RELEASE_ABILITY_DAMDOWN_WATER_ANIMAL,	"水中生物系被攻撃ダメージ減少"
GAME_RELEASE_ABILITY_DAMDOWN_MACHINE,	"機械系被攻撃ダメージ減少"
GAME_RELEASE_ABILITY_DAMDOWN_ROCK,	"岩系被攻撃ダメージ減少"
GAME_RELEASE_ABILITY_DAMDOWN_ELEMENT,	"精霊系被攻撃ダメージ減少"
GAME_RELEASE_ABILITY_DAMDOWN_UNDEAD,	"死霊系被攻撃ダメージ減少"
GAME_RELEASE_ABILITY_EXP_HUMAN,	"人間系基本経験値上昇"
GAME_RELEASE_ABILITY_EXP_BIRD,	"鳥系基本経験値上昇"
GAME_RELEASE_ABILITY_EXP_ANIMAL,	"動物系基本経験値上昇"
GAME_RELEASE_ABILITY_EXP_INSECT,	"昆虫系基本経験値上昇"
GAME_RELEASE_ABILITY_EXP_MAGIC_CREATURE,	"魔法生物系基本経験値上昇"
GAME_RELEASE_ABILITY_EXP_PLANT,	"植物系基本経験値上昇"
GAME_RELEASE_ABILITY_EXP_WATER_ANIMAL,	"水中生物系基本経験値上昇"
GAME_RELEASE_ABILITY_EXP_MACHINE,	"機械系基本経験値上昇"
GAME_RELEASE_ABILITY_EXP_ROCK,	"岩系基本経験値上昇"
GAME_RELEASE_ABILITY_EXP_ELEMENT,	"精霊系基本経験値上昇"
GAME_RELEASE_ABILITY_EXP_UNDEAD,	"死霊系基本経験値上昇"
GAME_RELEASE_ABILITY_JEXP_HUMAN,	"人間系職業経験値上昇"
GAME_RELEASE_ABILITY_JEXP_BIRD,	"鳥系職業経験値上昇"
GAME_RELEASE_ABILITY_JEXP_ANIMAL,	"動物系職業経験値上昇"
GAME_RELEASE_ABILITY_JEXP_INSECT,	"昆虫系職業経験値上昇"
GAME_RELEASE_ABILITY_JEXP_MAGIC_CREATURE,	"魔法生物系職業経験値上昇"
GAME_RELEASE_ABILITY_JEXP_PLANT,	"植物系職業経験値上昇"
GAME_RELEASE_ABILITY_JEXP_WATER_ANIMAL,	"水中生物系職業経験値上昇"
GAME_RELEASE_ABILITY_JEXP_MACHINE,	"機械系職業経験値上昇"
GAME_RELEASE_ABILITY_JEXP_ROCK,	"岩系職業経験値上昇"
GAME_RELEASE_ABILITY_JEXP_ELEMENT,	"精霊系職業経験値上昇"
GAME_RELEASE_ABILITY_JEXP_UNDEAD,	"死霊系職業経験値上昇"
GAME_RELEASE_ABILITY_HIT_HUMAN,	"人間系命中上昇"
GAME_RELEASE_ABILITY_HIT_BIRD,	"鳥系命中上昇"
GAME_RELEASE_ABILITY_HIT_ANIMAL,	"動物系命中上昇"
GAME_RELEASE_ABILITY_HIT_INSECT,	"昆虫系命中上昇"
GAME_RELEASE_ABILITY_HIT_MAGIC_CREATURE,	"魔法生物系命中上昇"
GAME_RELEASE_ABILITY_HIT_PLANT,	"植物系命中上昇"
GAME_RELEASE_ABILITY_HIT_WATER_ANIMAL,	"水中生物系命中上昇"
GAME_RELEASE_ABILITY_HIT_MACHINE,	"機械系命中上昇"
GAME_RELEASE_ABILITY_HIT_ROCK,	"岩系命中上昇"
GAME_RELEASE_ABILITY_HIT_ELEMENT,	"精霊系命中上昇"
GAME_RELEASE_ABILITY_HIT_UNDEAD,	"死霊系命中上昇"
GAME_RELEASE_ABILITY_AVOID_HUMAN,	"人間系回避上昇"
GAME_RELEASE_ABILITY_AVOID_BIRD,	"鳥系回避上昇"
GAME_RELEASE_ABILITY_AVOID_ANIMAL,	"動物系回避上昇"
GAME_RELEASE_ABILITY_AVOID_INSECT,	"昆虫系回避上昇"
GAME_RELEASE_ABILITY_AVOID_MAGIC_CREATURE,	"魔法生物系回避上昇"
GAME_RELEASE_ABILITY_AVOID_PLANT,	"植物系回避上昇"
GAME_RELEASE_ABILITY_AVOID_WATER_ANIMAL,	"水中生物系回避上昇"
GAME_RELEASE_ABILITY_AVOID_MACHINE,	"機械系回避上昇"
GAME_RELEASE_ABILITY_AVOID_ROCK,	"岩系回避上昇"
GAME_RELEASE_ABILITY_AVOID_ELEMENT,	"精霊系回避上昇"
GAME_RELEASE_ABILITY_AVOID_UNDEAD,	"死霊系回避上昇"
GAME_RELEASE_ABILITY_CRITICAL_HUMAN,	"人間系クリティカル率上昇"
GAME_RELEASE_ABILITY_CRITICAL_BIRD,	"鳥系クリティカル率上昇"
GAME_RELEASE_ABILITY_CRITICAL_ANIMAL,	"動物系クリティカル率上昇"
GAME_RELEASE_ABILITY_CRITICAL_INSECT,	"昆虫系クリティカル率上昇"
GAME_RELEASE_ABILITY_CRITICAL_MAGIC_CREATURE,	"魔法生物系クリティカル率上昇"
GAME_RELEASE_ABILITY_CRITICAL_PLANT,	"植物系クリティカル率上昇"
GAME_RELEASE_ABILITY_CRITICAL_WATER_ANIMAL,	"水中生物系クリティカル率上昇"
GAME_RELEASE_ABILITY_CRITICAL_MACHINE,	"機械系クリティカル率上昇"
GAME_RELEASE_ABILITY_CRITICAL_ROCK,	"岩系クリティカル率上昇"
GAME_RELEASE_ABILITY_CRITICAL_ELEMENT,	"精霊系クリティカル率上昇"
GAME_RELEASE_ABILITY_CRITICAL_UNDEAD,	"死霊系クリティカル率上昇"
GAME_RELEASE_ABILITY_MARIO_TIME_UP,	"マリオネット使用時間延長"
GAME_RELEASE_ABILITY_MARIO_REUSE_TIME_CUT,	"マリオネット再使用時間短縮"
GAME_RELEASE_ABILITY_A_TRANS_TIME_UP,	"ｱﾅｻﾞｰﾌﾞｯｸ効果時間延長(分)"
GAME_RELEASE_ABILITY_A_TRANS_TIME_CUT,	"ｱﾅｻﾞｰﾌﾞｯｸ再使用時間短縮"
GAME_RELEASE_ABILITY_SELLRATE_UP,	"売却価格上昇"
GAME_RELEASE_ABILITY_BUYRATE_DOWN,	"購入価格減少"
GAME_RELEASE_ABILITY_BOOST_POWER,	"力強化成功確率％上昇"
GAME_RELEASE_ABILITY_BOOST_MAGIC,	"魔力強化成功確率％上昇"
GAME_RELEASE_ABILITY_BOOST_HP,	"命強化成功確率％上昇"
GAME_RELEASE_ABILITY_BOOST_CRITICAL,	"ｸﾘﾃｨｶﾙ強化成功確率％上昇"
GAME_RELEASE_ABILITY_SLOT_ENCHANT,	"スロット拡張成功確率％上昇"
GAME_RELEASE_ABILITY_CARD_ASSEMBLY,	"ｶｰﾄﾞｱｾﾝﾌﾞﾙ成功確率％上昇"
GAME_RELEASE_ABILITY_EXPANSION_POINT_FIX_UP,	"獲得エクスパンションＰ＋上昇"
GAME_RELEASE_ABILITY_SECT_POINT_PER_UP,	"獲得セクトＰ％上昇"
GAME_RELEASE_ABILITY_MATERIAL_POINT_PER_UP,	"獲得マテリアルＰ％上昇"
GAME_RELEASE_ABILITY_FISH_RARE_RATE_FIX_UP,	"釣りレア確率＋上昇"
GAME_RELEASE_ABILITY_FISH_BIG_RATE_FIX_UP,	"釣り大物確率＋上昇"
GAME_RELEASE_ABILITY_SEED_GROWTH_FIX_UP,	"作物成長度＋上昇"
GAME_RELEASE_ABILITY_SEED_AFFECTION_FIX_UP,	"作物愛情度＋上昇"
GAME_RELEASE_ABILITY_TRANCE_SPEED_UP,	"憑依速度上昇"
GAME_RELEASE_ABILITY_TRANS_DAMAGE_NOCHG_UP,	"憑依者貫通率軽減"
GAME_RELEASE_ABILITY_RECYCLE_WOLRDPOINT_UP,	"ワールドゲージＰ＋％上昇"
GAME_RELEASE_ABILITY_QUEST_EP_UP,	"クエスト報酬ＥＰ＋上昇"
GAME_RELEASE_ABILITY_QUEST_MP_UP,	"クエスト報酬ＭＰ＋上昇"
GAME_RELEASE_ABILITY_QUEST_UP,	"クエスト報酬％上昇"
GAME_RELEASE_ABILITY_AM_FIX_UP,	"アビス・マター入手量＋上昇"
GAME_RELEASE_ABILITY_AM_PER_UP,	"アビス・マター入手量％上昇"
GAME_RELEASE_ABILITY_EXP_UP,	"獲得基本経験値上昇"
GAME_RELEASE_ABILITY_JEXP_UP,	"獲得職業経験値上昇"
GAME_RELEASE_ABILITY_ITEMCREATE_EXP_UP,	"生産時獲得経験値％上昇"
GAME_RELEASE_ABILITY_PAGE_EXP_UP,	"獲得ページ経験値上昇"
GAME_RELEASE_ABILITY_DJOB_JEXP_UP,	"ﾃﾞｭｱﾙｼﾞｮﾌﾞ獲得経験値上昇"
GAME_RELEASE_ABILITY_CP_UP,	"獲得ＣＰ％上昇"
GAME_RELEASE_ABILITY_RAREDROP_UP,	"レアドロップ率上昇"
GAME_RELEASE_ABILITY_AA_PENA_TIME_DOWN,	"AC入場ペナルティ時間短縮"
GAME_RELEASE_ABILITY_SUB_CHAMP,	"対ﾁｬﾝﾌﾟﾀﾞﾒｰｼﾞ減少軽減"
GAME_RELEASE_ABILITY_KWAR_UP,	"騎士団演習報酬％上昇"
GAME_RELEASE_ABILITY_KWAR_PENA_TIME_DOWN,	"騎士団演習再入場時間短縮"
GAME_RELEASE_ABILITY_SCALE_CHG,	"スケール変更"
GAME_RELEASE_ABILITY_DROP_ITEM_ADD,	"ドロップアイテム追加確率上昇"
GAME_RELEASE_ABILITY_ITEM_SYNTHE_FAIL_UP,	"合成失敗物精製確率上昇"
GAME_RELEASE_ABILITY_ITEM_SYNTHE_SUCCESS_UP,	"合成失敗物精製確率減少"
GAME_RELEASE_ABILITY_REGI_HIPOISON_UP,	"猛毒耐性力上昇"

#イリスカード設定ウィンドウ
GAME_CARDREPLACE_ERRLOG_0,"イリスカードをセットできるアイテムが存在していません"
GAME_CARDREPLACE_ERRLOG_1,"現在、イリスカードの入れ替えを行うことはできません"
GAME_CARDREPLACE_ERRLOG_2,"現在、イリスカードをセットすることはできません"
GAME_CARDREPLACE_ERRLOG_3,"イリスカードをセットすることができません"
GAME_CARDREPLACE_ERRLOG_4,"イリスカードのセット可能枚数が上限を超えています"
GAME_CARDREPLACE_ERRLOG_5,"現在、イリスカードの取り出しは行えません"
GAME_CARDREPLACE_ERRLOG_6,"イリスカードを取り出すことができませんでした"
GAME_CARDREPLACE_ERRLOG_7,"現在、イリスカードの入れ替えは行えません"
GAME_CARDREPLACE_ERRLOG_8,"イリスカードを取り出すことができませんでした"
GAME_CARDREPLACE_ERRLOG_9,"スロットが開いていません"
GAME_CARDREPLACE_ERRLOG_10,"アイテムチェンジ中の為、操作を受け付けません。"
GAME_CARDREPLACE_ERRLOG_11,"イリスカードのスロット拡張が行えないアイテムです。"
GAME_CARDREPLACE_CLEAR_ERR_0,"現在、イリスカードの取り出しは行えません"
GAME_CARDREPLACE_CLEAR_ERR_1,"イリスカードを取り出すのに失敗しました"
GAME_CARDREPLACE_SLOT_LOCK,"スロットロックを行うと、デッキ内のイリスカードは取り出すことができなくなります。$rスロットロックを行いますか？"
GAME_CARDREPLACE_SLOT_UNLOCK,"「スロットロック解除」アイテムを使用しスロットロックを解除します。よろしいですか？"

GAME_IRIS_ACT_CARDFRAME_FILENAME_S,"irisframe_act_%d_%d_s.png"
GAME_IRIS_ACT_CARDFRAME_FILENAME_L,"irisframe_act_%d_%d_l.png"
GAME_IRIS_ACT_CARDFRAME_RARITY,"rareframe_%02d.png"
GAME_IRIS_ACT_BACK_RARITY,"cardback_%02d.png"
GAME_IRIS_ACT_ICON_RARITY,"rareicon_%02d.png"

#髪型バインダー
GAME_HAIRBINDER_TITLE,"フシギな鏡"
GAME_HAIRBINDER_TIME,"日　時間　分"
GAME_HAIRBINDER_CHK,"｢フシギな鏡の契約証（３０日）｣を１枚使用して$rストックを開放しますか？"
GAME_HAIRBINDER_ERROR,"ストックの開放に失敗しました。$rストック開放には$r｢フシギな鏡の契約証（３０日）｣が必要です。"
GAME_HAIRBINDER_CHANGE_ERROR,"何らかの原因で入れ替えに失敗しました"

#DEMカスタマイズ関連
GAME_DEMIC_TITLE,"DEMIC"

GAME_DEMIC_CHIP_CATEGORY_0,"最大HP"
GAME_DEMIC_CHIP_CATEGORY_1,"最大MP"
GAME_DEMIC_CHIP_CATEGORY_2,"最大SP"
GAME_DEMIC_CHIP_CATEGORY_3,"最大重量"
GAME_DEMIC_CHIP_CATEGORY_4,"最大容量"
GAME_DEMIC_CHIP_CATEGORY_5,"物理攻撃力"
GAME_DEMIC_CHIP_CATEGORY_6,"魔法攻撃力"
GAME_DEMIC_CHIP_CATEGORY_7,"近距離命中力"
GAME_DEMIC_CHIP_CATEGORY_8,"遠距離命中力"
GAME_DEMIC_CHIP_CATEGORY_9,"物理防御力"
GAME_DEMIC_CHIP_CATEGORY_10,"魔法防御力"
GAME_DEMIC_CHIP_CATEGORY_11,"近距離回避力"
GAME_DEMIC_CHIP_CATEGORY_12,"遠距離回避力"
GAME_DEMIC_CHIP_CATEGORY_13,"攻撃速度"
GAME_DEMIC_CHIP_CATEGORY_14,"詠唱速度"

GAME_DEMIC_CHIP_STATUS_0,"STR"
GAME_DEMIC_CHIP_STATUS_1,"DEX"
GAME_DEMIC_CHIP_STATUS_2,"INT"
GAME_DEMIC_CHIP_STATUS_3,"VIT"
GAME_DEMIC_CHIP_STATUS_4,"AGI"
GAME_DEMIC_CHIP_STATUS_5,"MAG"

GAME_DEMIC_CHIP_LIST_0, "ステータスチップ：STR"
GAME_DEMIC_CHIP_LIST_1, "ステータスチップ：DEX"
GAME_DEMIC_CHIP_LIST_2, "ステータスチップ：INT"
GAME_DEMIC_CHIP_LIST_3, "ステータスチップ：VIT"
GAME_DEMIC_CHIP_LIST_4, "ステータスチップ：AGI"
GAME_DEMIC_CHIP_LIST_5, "ステータスチップ：MAG"
GAME_DEMIC_CHIP_LIST_6, "スキルチップ：共通系"
GAME_DEMIC_CHIP_LIST_7, "スキルチップ：ファイター系"
GAME_DEMIC_CHIP_LIST_8, "スキルチップ：スペルユーザー系"
GAME_DEMIC_CHIP_LIST_9,"スキルチップ：バックパッカー系"
GAME_DEMIC_CHIP_LIST_10,"リミテーションチップ"

GAME_PARTSSWITCH_0,"ヘッドパーツ"
GAME_PARTSSWITCH_1,"ボディパーツ"
GAME_PARTSSWITCH_2,"アームパーツ"
GAME_PARTSSWITCH_3,"レッグパーツ"
GAME_PARTSSWITCH_4,"バックパーツ"
GAME_PARTSSWITCH_5,"セットフォーム"

GAME_DEMIC_LOCK_PAGEM_MOVE,"チップブロックの配置を確定させていない状態ですので、$r現在のチップブロック配置で配置を確定します。$r本当によろしいですか？"
GAME_DEMIC_PANEL_CHANGE_ERROR,"現在表示されているパネルにチップ配置を行います。$rよろしいでしょうか？"
GAME_DEMIC_PANEL_INIT_ERROR,"現在表示されているパネルを初期化します。$rよろしいでしょうか？"
GAME_DEMIC_PANEL_VCASH_ERROR,"現在表示されているパネルにチップ配置を行います。$r現在表示されているパネルは初期化されます。$rよろしいでしょうか？"
GAME_DEMIC_PANEL_LOCK_ERROR,"現在表示されているパネルを確定します。$rよろしいでしょうか？"
GAME_DEMIC_ENGAGE_EP_ERROR,"エンゲージタスクを設置する場合EPを１消費します。$rよろしいでしょうか？"
GAME_DEMIC_ENGAGE_REMOVE_ERROR,"エンゲージタスクを撤去します。$r新たに設置する場合はEPを１消費することになりますが$r撤去してよろしいでしょうか？"

GAME_DEMIC_TEST_TITLE,"試算ステータス"
GAME_DEMIC_RESET_ERROR_0,"何らかの原因で開放に失敗しました"
GAME_DEMIC_RESET_ERROR_1,"アイテム所持数が100を超えてるので開放できませんでした"
GAME_DEMIC_RESET_ERROR_2,"ＥＰが足りません"

GAME_DEMIC_LOCK_ERROR_0,"何らかの原因で失敗しました"
GAME_DEMIC_LOCK_ERROR_1,"装着レベルが足りてないチップがあるため失敗しました"
GAME_DEMIC_LOCK_ERROR_2,"装着数がオーバーしているチップがあるため失敗しました"
GAME_DEMIC_LOCK_ERROR_3,"スキル取得限界数を超えているので失敗しました"
GAME_DEMIC_LOCK_ERROR_4,"限定チップは既に装着されています"
GAME_DEMIC_LOCK_ERROR_5,"パネル内にチップが収まっていないので失敗しました"
GAME_DEMIC_LOCK_ERROR_6,"チップ装着場所が開放されていません"
GAME_DEMIC_LOCK_ERROR_7,"チップ装着場所には元々チップが配置されているので失敗しました"
GAME_DEMIC_LOCK_ERROR_8,"アイテムが追加、削除できないため失敗しました"

GAME_DEMIC_PANEL_IN_ERROR_0,"既に対象のステータスチップは１０枚配置されています。"
GAME_DEMIC_PANEL_IN_ERROR_1,"対象のスキルチップは既に最大配置可能数に達しています。"
GAME_DEMIC_PANEL_IN_ERROR_2,"リミテーションチップは既に配置されています。"
GAME_DEMIC_PANEL_IN_ERROR_3,"装着可能Lvを満たしておりません。"
GAME_DEMIC_PANEL_IN_ERROR_4,"スキル取得数が限界に達しています（最大４０種）"

GAME_DEMIC_ENGAGE_ERROR_1,"何らかの原因で開放に失敗しました"
GAME_DEMIC_ENGAGE_ERROR_2,"ＥＰが足りません"

# DEM用パーツ融合
GAME_DEM_ARMOR_FUSION_TITLE,"パーツ融合システム"
GAME_DEM_ARMOR_FUSION_LOOK_AT,"パーツ"
GAME_DEM_ARMOR_FUSION_ABILITY,"能力"
GAME_DEM_ARMOR_FUSION_TEXT1,"のパーツに"
GAME_DEM_ARMOR_FUSION_TEXT2,"の能力を追加します"
GAME_DEM_ARMOR_FUSION_TEXT3,"の能力を追加します"
GAME_DEM_ARMOR_FUSION_ERR_0,"成功しました"
GAME_DEM_ARMOR_FUSION_ERR_1,"失敗しました"
GAME_DEM_ARMOR_FUSION_ERR_2,"キャンセルしました"
GAME_DEM_ARMOR_FUSION_ERR_3,"所持金が足りませんでした"
GAME_DEM_ARMOR_FUSION_ERR_4,"装備品の条件が合いませんでした"
GAME_DEM_ARMOR_FUSION_ERR_5,"装備品の種類が一致しませんでした"
GAME_DEM_ARMOR_FUSION_ERR_6,"装備品の性別の条件が一致しませんでした"
GAME_DEM_ARMOR_FUSION_ERR_7,"装備品の職業の条件が一致しませんでした"
GAME_DEM_ARMOR_FUSION_ERR_8,"装備品の騎士団限定条件が一致しませんでした"
GAME_DEM_ARMOR_FUSION_ERR_9,"イベントアイテムは変更できません"
GAME_DEM_ARMOR_FUSION_ERR_10,"見た目のほうがLvが低いため変更出来ません"
GAME_DEM_ARMOR_FUSION_ERR_30,"何らかの条件で失敗しました"



# DEM用チップ購入ウィンドウ
GAME_CHIPSHOP_TITLE, "チップ購入"
GAME_CHIPSHOP_NMLEXP_0, "所持経験値"
GAME_CHIPSHOP_NMLEXP_1, "必要経験値"
GAME_CHIPSHOP_NMLEXP_2, "残り経験値"
GAME_CHIPSHOP_JOBEXP_0, "所持職業経験値"
GAME_CHIPSHOP_JOBEXP_1, "必要職業経験値"
GAME_CHIPSHOP_JOBEXP_2, "残り職業経験値"
GAME_CHIPSHOP_NUM, "個数"
GAME_CHIPSHOP_ERROR_0, "基本経験値が不足しています。"
GAME_CHIPSHOP_ERROR_1, "職業経験値が不足しています。"
GAME_CHIPSHOP_ERROR_2, "これ以上、アイテムが持てません。"
GAME_CHIPSHOP_ERROR_3, "購入に失敗しました。"

# DEMパーツ構成ウィンドウ
GAME_PARTSSWITCH_NOEQUIP, "パーツを外す"


# チップ倉庫
GAME_CHIPWARE_TITLE, "チップ倉庫"
GAME_CHIPWARE_FILLTER_0, "STR"
GAME_CHIPWARE_FILLTER_1, "DEX"
GAME_CHIPWARE_FILLTER_2, "INT"
GAME_CHIPWARE_FILLTER_3, "VIT"
GAME_CHIPWARE_FILLTER_4, "AGI"
GAME_CHIPWARE_FILLTER_5, "MAG"
GAME_CHIPWARE_FILLTER_6, "スキル"
GAME_CHIPWARE_FILLTER_7, "リミテーション"
GAME_CHIPWARE_HELP, "預けられるのは%d種までです"
GAME_CHIPWARE_WARNING,"%d個収納できませんでした"
GAME_CHIPWARE_SETMSG,"%sを%d個預けました"
GAME_CHIPWARE_GETMSG,"%sを%d個引き出しました"


# イベント進行関係
GAME_EVENTNAVI_MAINMENU_TITLE, "メニュー"


# マップナビゲーション関係
GAME_MAPNAVI_MAPINFOWND_TITLE, "マップインフォメーション"
GAME_MAPNAVI_MAPINFOWND_ERR, "マップインフォメーション対象外マップです"

# 憑依カタログ関係
GAME_TRANSCATALOGWND_TITLE, "憑依カタログ"
GAME_TRANSCATALOGWND_ERR, "憑依カタログ対象外マップです"

# 憑依者情報ウインドウ
GAME_TRANSSTATUSWND_TITLE, "憑依者情報"
GAME_TRANSSTATUSWND_PARAM0, "LV"
GAME_TRANSSTATUSWND_PARAM1, "ATK"
GAME_TRANSSTATUSWND_PARAM2, "M・ATK"
GAME_TRANSSTATUSWND_PARAM3, "S・HIT"
GAME_TRANSSTATUSWND_PARAM4, "L・HIT"
GAME_TRANSSTATUSWND_PARAM5, "DEF"
GAME_TRANSSTATUSWND_PARAM6, "M・DEF"
GAME_TRANSSTATUSWND_PARAM7, "S・AVO"
GAME_TRANSSTATUSWND_PARAM8, "L・AVO"
GAME_TRANSSTATUSWND_PARAM9, "最大HP"
GAME_TRANSSTATUSWND_PARAM10, "最大MP"
GAME_TRANSSTATUSWND_PARAM11, "最大SP"
GAME_TRANSSTATUSWND_INFO, "憑依アイテムを$r探している最中に$r憑依アイテムがなくなって$rしまう場合があります。$r『位置情報更新』ボタンを押して、$r情報を更新しましょう。"
GAME_TRANSSTATUSWND_CLOSE, "選択中の憑依アイテムへのガイドを終了しますか？"
GAME_TRANSSTATUSWND_ERR-1, "選択中の憑依アイテムは$rなくなってしまいました"
GAME_TRANSSTATUSWND_ERR-2, "装備条件が合わない為、指定した憑依アイテム情報を開けません"



# イベントナビゲーションウィンドウ
GAME_EVENT_NAVIGATION_TITLE, "イベントナビゲーション"
GAME_EVENT_NAVIGATION_STATIC_1, "詳細を確認したいイベントを選択してください"
